axon-0average-points-error,axon-1average-points-error,axon-2average-points-error,axon-3average-points-error,axon-4average-points-error,axon-5average-points-error,axon-6average-points-error,axon-7average-points-error,axon-8average-points-error,axon-9average-points-error,axon-10average-points-error,axon-11average-points-error,axon-12average-points-error,axon-13average-points-error,axon-14average-points-error,axon-15average-points-error,axon-16average-points-error,axon-17average-points-error,axon-18average-points-error,axon-19average-points-error,axon-20average-points-error,axon-21average-points-error,axon-22average-points-error,axon-23average-points-error,axon-24average-points-error,axon-25average-points-error,axon-26average-points-error,axon-27average-points-error,axon-28average-points-error,axon-29average-points-error
2.91347859616,2.80994520137,2.18024174216,2.08037430707,1.95468969031,6.58861317527,1.98544532915,2.17747418618,2.25462333064,4.2801950786,2.60678728297,3.82105971921,4.55574850025,1.63055517581,9.51410045307,10.0656133158,3.26259399334,8.99629533743,3.2204408406,1.66334030096,2.23214205296,4.07905306397,1.2687470039,3.66794866606,1.98482154619,1.62366702795,2.32222473741,2.85854883317,1.8691970255,2.49774814871
2.86365238713,3.06177577214,1.93444100523,2.04601235058,1.79909178004,7.02977942298,2.17541786038,2.15351032928,2.22840777557,4.20702779673,2.40123158788,3.66753337631,4.49869747203,1.65402885051,9.61037980522,10.7659097163,3.15954428974,9.14248706416,3.02893697964,1.78546384994,2.31818965949,3.54842798726,1.30479508991,3.69412386463,2.08150152885,1.65118030614,2.53211518194,2.6502914625,1.97757394794,2.40678530621
2.65218182853,2.9388971094,1.99464621926,2.34741226076,1.77804089277,7.49162715,2.36792872236,2.10435278296,2.20022710153,4.21119352167,2.38643730738,3.65008757686,4.52922211762,1.66657100721,9.95685754543,10.8064133913,2.89462916184,8.61694431825,3.09141428352,1.76257578461,2.22303738882,3.50824647964,1.19217111577,3.91130928118,2.2705640124,1.74238695721,2.54969944423,2.76659186779,2.08584717815,2.35027656333
2.68518107804,2.91317167127,2.14829270592,2.33239614133,1.84160670802,7.76467326409,2.31346115098,2.09741204783,2.06156312139,3.56508733292,2.27455591773,3.56699128323,4.38772158465,1.7357696503,10.3872443402,10.5314735505,2.86363709824,8.66270944169,3.00255551555,1.49158421949,2.17857363706,3.45860079584,1.22189020343,3.95616374376,2.31097555392,1.69805537996,2.5824916186,2.89264768476,2.03865191238,2.14781225847
2.49074982532,3.01068615229,2.31757231279,2.41582397326,1.81714219155,7.03133399113,2.18373505653,2.00724313308,1.95790516633,2.94380531519,2.41362461163,3.65357137593,4.97683364851,1.83232720199,10.6820036778,10.477227752,2.91818083581,7.63315132359,2.6505866102,1.55039185065,2.11403977194,3.00418288021,1.17263124769,3.67344224067,2.47355671696,1.65216682484,2.53339289892,2.90666458508,1.88483823941,2.10659468254
2.41868069383,3.05519056564,2.55898230714,2.3357420671,1.67424859715,nan,2.19046407476,1.87672475759,1.95507408236,2.44617148434,2.35687483482,3.66165155029,5.05178930022,1.81402306461,11.3199228573,10.2579618103,2.9727563563,6.90665658986,2.43175512192,1.65962045752,2.24833005035,3.361310927,1.20232298912,3.80279131547,2.41189824074,1.66747874398,2.63175094451,2.88031875754,1.5451332648,1.94865941803
2.38073892182,3.14309890168,2.6183292615,2.18339306945,1.94446049855,7.55695989012,2.1538352423,1.89015687361,2.07106143334,2.28711818538,2.43079168106,3.16413501627,4.96599735496,1.9253831014,11.6047250612,10.0678523302,3.09866470997,6.94914224639,2.42200340988,1.60777299483,2.61808111326,3.2776151928,1.15096364917,4.03586128484,2.47241572243,1.63076618228,2.53361298572,3.04700865255,1.55322415501,1.89117842742
2.33480085604,2.9884349106,2.54412471107,2.24051375728,1.99440403477,6.78129488947,1.94755053948,1.83327965447,2.0738717807,1.94018796078,2.35957535887,3.08293884104,5.14467796341,1.90997632688,10.9497334662,9.95946938972,3.17159264355,6.99771848621,2.59482656762,nan,2.56025278689,4.01848126058,1.03307945074,4.09259139234,2.38301428727,1.60959894153,2.42965218953,3.05629029629,1.4120917625,1.95776953727
2.36381730486,3.1118446421,2.50034060695,1.99100968106,2.08290359568,7.19865892782,1.72210992395,1.93155844397,2.27306777293,2.12343897811,2.17254826238,2.93095267825,5.40590915748,1.88391076591,11.3188358546,10.0161708759,3.2406662075,6.57121178468,2.57607035407,1.57572412605,2.56711284278,4.13261281073,1.0406143589,3.91251809175,2.32983798402,1.63628611806,2.34468718555,2.95945364182,1.49656010273,1.81397796561
2.12888074228,3.05481951502,2.31282593476,2.00358184466,nan,6.88395218201,1.75304292007,1.8808311834,2.33642425152,2.16692400228,2.27405268823,2.8336344317,4.32984559919,1.75275327088,10.9364011379,9.87079014343,3.46285275632,nan,2.44082624008,1.55653851948,2.53721757385,4.11651569721,1.00433447411,4.23547358423,2.19821183919,1.60718402674,2.2537009353,2.8122422203,1.65337190034,2.10818409862
2.0889088252,2.89362022241,2.1387628784,2.08072116847,2.25570793394,7.56769161653,2.04108769649,2.03555292912,2.31468534608,2.15277659566,2.19873730568,2.54547316667,4.29987846204,1.76783162629,11.0795831757,10.2366630633,3.22918787162,nan,2.36200797463,1.68149394499,2.42127540681,4.7010191611,0.931296995206,4.18411051085,2.20291845589,1.62178918371,2.07880286439,3.00967264366,1.86858695803,2.03969413116
2.08979147637,2.81826148694,2.09276863295,2.07319246102,2.08172663363,7.32132438121,2.02269866293,2.26680708778,2.34069293955,2.5981899377,2.12975615727,2.64948220798,3.70887119787,1.84335259672,10.0667645045,9.8568216891,3.10317200039,6.68134991723,2.48176991363,1.65867989753,2.32349339172,4.57950581201,1.01845285195,4.1642995899,2.14006390198,1.6192436176,2.12964832373,2.78216484309,1.8780352973,2.05958830206
2.0537687273,2.76393058535,2.1196160455,2.1211201429,2.15977133871,7.60939279718,2.20734617341,2.24748930497,2.42756839407,2.69702499258,2.11624402291,2.5834471167,4.44477396651,1.83559595989,8.97780341531,9.99679562337,3.32516504468,nan,2.48271238031,1.59320629073,2.02924202367,4.5884842851,0.984908341461,4.23886704389,2.06194555318,1.65236603018,2.18702502032,2.72915893584,1.79981498495,2.05777715636
2.22843360885,2.57828974619,1.98380577171,2.2980944081,2.03193311191,7.24928747267,2.32639304996,2.26001021946,2.34167725849,2.52034768683,2.08571365193,2.78357733182,4.37419018976,1.99798335283,8.36232513338,9.80145787677,3.23870952515,nan,2.39933352903,1.65462257816,2.04773414011,3.86151251038,0.964100410212,4.07406699379,2.07887013012,1.56835455119,2.15925074863,2.60646869785,1.81516704885,2.0063188227
2.1404374664,2.61687751676,1.95196264491,2.27151698621,2.05543158503,7.3280489721,2.45001322749,2.07925616481,2.3122894806,2.95799548341,2.2860177169,2.8698384379,4.11479655915,1.95281041864,8.15441779944,9.80440254843,3.28821649816,nan,2.41907702223,1.62153019559,1.9240674938,4.00687103009,1.01998894803,4.37143772469,2.09075879541,1.56922221935,2.23954049421,2.72549780385,1.89322147067,1.82172740499
2.2034330334,2.66016708026,1.88200357851,2.17679309971,1.98018016798,6.86510952473,2.41118073992,2.11344168405,2.29308683236,3.03769437125,2.09554602385,2.80586483621,4.11056393562,2.07320768921,8.70740213622,9.80440254843,2.86452424686,nan,2.53329526621,1.51202824159,1.206294954,4.00130922128,1.04295803463,4.13196861401,1.97839101584,1.54084107995,2.43669546671,2.52714235381,1.77818878771,1.83449338314
2.15652103127,2.7130029681,1.92508036623,2.07809768697,2.26708044754,6.68030011733,2.35800344375,1.92161367268,2.19527214819,3.15874473547,2.01094037036,3.01007989236,4.37739676294,2.22034319536,nan,9.92024142338,2.81268909697,nan,2.532947999,1.55801896359,1.2011073836,3.51694489409,1.13898093942,4.09164289934,1.98366540004,1.50724558956,2.3326506492,2.47153462042,1.70538906855,1.86973352691
2.57466704165,2.73312015615,1.80317620211,2.29626468971,2.22540780422,6.50169094018,2.32530342591,1.7278241592,2.04890542087,3.10660680836,1.9616604293,3.35358376667,3.66237902776,2.31429899374,nan,10.3419620949,2.46807340497,nan,2.53968689328,1.66051272787,1.23252054933,3.96489113804,1.17171182359,4.02761225864,1.9623946496,1.60885245294,2.22922885737,2.63809973812,1.78402588625,1.93303087637
2.65132800974,2.97647655185,1.82033148784,2.10895272497,2.24703662973,6.37362400746,2.17590566723,1.90839711503,1.99859163039,3.18488615957,nan,3.33745307637,3.51437161484,2.32090965711,nan,10.5370789179,2.25742011493,5.66049976571,2.59379643685,1.80864838943,1.20253294184,4.05903636274,1.21603002362,3.74002691873,1.9680046496,1.56210948517,2.19246446325,2.66803644879,1.80799451335,2.04294221262
2.63980907402,3.05920144481,nan,2.04122975258,2.22479953499,6.11493662465,2.07823411019,1.98451021007,2.03865666101,3.40865900543,nan,3.56268280651,3.56837162962,2.15960459147,nan,11.0912373612,2.23635045733,6.5499666933,2.65810201754,1.77236795403,1.24590056352,4.16800170663,1.34052334263,3.87539204666,1.94460362956,1.54062992112,2.22261265769,2.61815784147,1.79404590952,2.08021586959
2.91898907231,2.93966103615,nan,2.10057327968,2.09601396195,5.95402327127,2.47733039912,2.15095888738,2.06773148099,3.3087163272,nan,3.54915762141,3.78552760786,2.13550691584,nan,10.6327738709,2.170430505,6.5499666933,2.74613331624,1.76964181934,1.44505039311,4.29756000695,1.51764281586,3.91249260335,1.98704855617,1.60093993757,2.16168865484,2.56623775702,1.91147798542,2.03345440393
3.11508029379,3.34253084958,nan,2.03040464114,1.87397944182,5.7003857303,2.56310575916,2.14244274753,2.15004854545,2.87507381122,nan,3.83768788854,3.49381925389,1.98203892163,nan,10.1708054315,2.26785754417,5.50268756996,2.72544956765,1.70007706546,1.61690155493,4.36662848248,1.57311468814,3.88597118846,1.86713065302,1.54223556404,2.05966411754,2.5210011556,1.95433881207,2.17131981055
3.22099060097,3.24705762827,nan,1.98764136224,2.08197360749,5.2548750583,2.39279585802,2.2164479463,2.22258149322,2.85204377173,nan,3.6438107086,3.4322230369,1.97244840922,nan,10.5609170334,2.35289807297,5.44612120816,2.63382497138,1.91287643469,1.96497666815,4.06852541028,1.61958964567,4.05691171037,1.82812488092,1.51020781926,1.84263447111,2.74074718818,1.98723239078,2.1034351315
3.4377102911,3.21857736693,nan,1.90790334057,1.98173282234,5.23097924496,2.35336301901,2.20087040302,2.15119294508,2.9070821002,nan,3.72098780249,3.44098155516,1.96659084828,nan,10.5673008118,2.24835979075,6.484727506,2.68319810245,1.71602779284,2.24452268875,3.76074624957,1.69746248688,3.96712752953,1.95891174305,1.57944824594,1.7558767784,2.95446120626,2.03727628603,2.0796121236
3.4305467474,3.79935650321,1.59342647955,1.85767999643,2.10556481715,4.82535573181,2.30540476423,2.14349514326,2.1031536406,2.72018355822,nan,3.70826233106,4.19052226633,1.87686116335,nan,10.3761098998,2.25850451929,7.23820105267,2.51000536977,1.79374350514,2.69046588161,3.82174468453,1.67719851056,4.01174008902,1.92491910685,1.54136413227,1.78346676042,2.90129260667,2.14443155767,2.16129577476
3.43947574634,3.91606734957,1.88177004413,1.75932985967,2.248928624,4.82695499294,1.89160676283,2.22555315186,2.20702554793,2.6305851994,nan,3.67606980368,4.64553287097,1.87098861482,nan,10.299904429,2.43704533294,6.15163687338,2.28047040776,1.82045535174,2.51831238155,3.82497641982,1.54038189119,3.92425719493,1.95264134561,1.52380406943,1.74706888274,2.87266043941,2.12936380381,2.1970330899
3.40890093254,4.78282383527,1.85847115509,1.61943833124,2.51742157618,5.16101440826,1.93978483096,2.24512518858,2.05488640448,2.6566834237,nan,3.67767753847,5.34043837475,1.75288197902,nan,10.6436521661,2.36024545348,6.49117105984,2.31517908338,1.80244707134,2.36467128485,4.00283393428,1.65356005962,3.92224753263,1.83717760655,1.49077225454,1.77926892351,2.83427036968,2.09730866494,2.12638623943
3.27175108232,4.47789499484,2.06606965775,1.60164364039,2.45275851366,5.17824536148,2.08300264573,2.26239824599,2.00453071269,2.72336420957,nan,3.46671772971,5.42453332609,1.6324878295,nan,10.630921548,2.30397092665,6.50225667422,2.31987833087,1.66891244321,nan,4.69690341374,1.72946273774,3.77570903292,1.99285023349,1.46853250053,1.92162648189,2.95250662849,2.19286743663,2.25287928299
3.05098459475,4.63672163451,1.9993675162,1.40009955339,2.15843251115,5.98530999856,2.1648119345,2.10151980175,1.99325165562,2.83944897146,nan,3.50403459634,5.39473798998,1.61702931215,nan,10.6354602867,2.32680721081,6.15001466371,2.44968086749,1.65629800566,2.32445626982,4.66752200453,1.70862488273,3.7487129101,2.00259722586,1.46200096031,1.62121962048,2.8921954859,2.42345540857,2.20139744816
3.206328481,4.69163801012,2.05991049507,1.39693016403,2.53060230238,6.05269355776,2.531302541,2.11618975568,2.05731093414,2.75465378643,nan,3.44832721244,5.29166673284,1.59512808555,nan,10.5829077635,2.24622850433,5.12277399029,2.29087420313,1.76460654537,2.18040072708,4.51787931081,1.75447651343,3.67537060763,1.93067138082,1.57051039705,1.60293927566,3.05476699835,2.4004027517,2.02462387174
3.26333372948,4.5501716726,1.93371888803,1.60499390562,2.46284363022,6.71939395467,2.85085326444,2.0971041643,2.01824730556,2.65955793736,2.212093261,3.46923071025,4.1204367326,1.62224783916,nan,10.6516422435,2.28535167623,5.69959784158,2.36872644587,1.70563674931,2.20137774823,nan,1.71161388178,3.63898928661,1.92924099128,1.62778193288,1.67332780777,3.22390192529,2.47209800315,1.98676798048
3.44730070954,4.54763348323,2.00178738884,1.69903506048,2.3452845159,6.6832980521,3.01203626392,2.12006377143,1.82045133106,2.44341983173,2.06329542182,3.44020853131,3.95642975929,1.72058112999,nan,10.5954415717,2.37188136315,5.63970863086,2.28519708439,1.65312447084,2.15651007437,3.89685029198,1.59189076776,3.54209719865,1.99732198387,1.60056113948,1.87793934837,3.21482980039,2.66420090201,2.17589917917
3.49637704982,4.10375534582,1.99385320391,1.81169282046,2.3756985439,6.62397323465,2.84605147266,2.2239714802,1.78522859858,2.25263994011,2.19799774804,3.48595644059,3.35876176531,1.82843510329,nan,10.7266672234,2.46711445486,5.43969875641,2.26828932631,1.58174825365,2.38807111071,3.10037146439,1.50432869421,3.28382273417,2.12871386875,1.66976667277,1.83588842696,3.28568603686,2.74493735859,2.35711236147
3.6321480242,4.2911493921,2.04574297979,1.78631315862,2.33642749462,6.39158866379,3.09904628136,2.34134784637,1.73614734754,2.1967723253,2.30712261328,3.41028450796,3.30530069656,1.99914220075,nan,10.5663643177,2.55058438998,6.22868286478,2.26728498705,1.4497549161,2.24489239232,2.88448272814,1.47105290606,3.59733242358,2.14479657929,1.69256190468,1.85005702733,3.1739499034,2.42836383612,2.22888390278
3.43803387759,4.26834379516,1.94892006915,1.88205435595,2.26330708959,5.93549822326,3.02795149367,2.34319573651,1.73842488285,2.05620296883,2.3563612097,3.22536449892,3.58382226937,1.86748639572,nan,10.7619283069,2.58640863039,6.34412212142,2.19260976815,1.54573423834,2.34294876735,3.08002854207,1.49366094116,3.67040811864,2.14196495351,1.65009681291,1.83028281327,3.17256612592,2.32736099295,2.22904293572
3.25739822628,3.96774370467,1.96639369062,1.86990906386,2.21599156435,6.13755672752,2.70004523979,2.43869847798,1.76474812186,2.12179170582,2.4002089445,2.87787404147,3.90728426013,1.8149446115,nan,10.5161781207,2.7798250051,7.12583944042,2.2766530407,1.54367432133,2.49130948567,3.07970474698,1.4710733858,3.63036403079,2.29664912083,1.65031883322,1.81938097206,3.16522710258,2.1808061065,2.54435369841
3.14633282525,4.19284198612,1.89085919992,1.98195262899,2.18960199396,6.35870711276,2.9534607103,2.36589147796,1.87543954621,1.81649888882,2.59587307659,2.67408596578,3.77717071056,1.80177986245,nan,10.4183739476,2.70139731536,7.34878159643,2.2022415142,1.59566026942,2.66979490051,3.16802984786,1.56046747716,3.73518533339,2.04495121329,1.76467048037,1.82181437226,2.90851369473,2.12191441534,2.56808235629
2.94170974066,3.81409932745,1.83360657436,1.92891089374,2.33017024402,6.35870711276,3.07493964069,2.2613329143,1.99235818179,1.9669880317,nan,2.55725583887,3.88330069428,1.88629991366,nan,10.1094153634,2.55513073199,5.78940719388,2.12736212401,1.63908350573,2.94986137782,3.21618068064,1.53145127821,3.72479500795,1.95377279703,1.737332561,1.78393591153,2.92198194631,2.09545835591,2.517478642
2.77035547096,3.82927676322,2.09069942374,1.87165295616,2.18082173383,6.77750640882,3.10444957274,2.32832067956,2.04292165242,2.0827754004,2.49969920144,2.6274502942,4.03359976035,1.81307395767,nan,9.87338481844,2.47688886115,5.13985508305,2.09340232856,1.61237832751,2.67743907794,3.41930842503,1.44415846702,3.87393783696,1.75133050369,1.66464358984,1.79271250875,3.0114383376,2.02871890303,2.5312641542
2.68801510979,3.7061119723,1.95491049049,1.86996890542,2.37644446288,6.77750640882,3.26486206438,2.36437384023,2.06574560307,2.01405031357,2.4847782251,2.75247438372,4.44344953411,1.81840428459,nan,9.55381958359,2.58499845746,5.69995897586,1.84205064678,1.52731518096,2.75127998414,3.58505759158,1.38168114903,3.74648993785,1.73101231699,1.71828749714,1.63090098517,3.15580973808,1.93299002288,2.53078145049
2.7361238107,3.65977704697,2.19134604851,2.04660095655,2.52009916641,6.6590477082,3.1675960581,2.28798512591,2.05393809447,2.09528779393,2.48272765251,2.94701969649,3.76788522692,1.90931690294,nan,9.25664474995,2.43322312689,5.47195120441,1.90472537854,1.55711135005,2.74205685901,3.54422127435,1.37406522972,3.79513866902,2.07267327615,1.79011358624,1.59868081855,3.23436151695,2.10067603784,2.88976986203
2.68216188362,3.75377557084,2.04753972137,2.24827332081,2.45424155241,6.89119586138,2.90303015158,2.3857234281,2.08406075645,2.02371429516,nan,2.76002737652,4.22718027682,1.87950254216,nan,8.83862364856,2.35953539256,5.85820028526,1.93644123192,1.52943292986,2.50650889093,3.46721745503,1.4416832141,3.69233225344,2.05423347259,1.8018766443,1.79733877881,3.23418141284,2.13866358359,2.8276642774
2.7610404722,3.38728109884,1.93863110133,2.29179337898,2.62324092392,7.1587557719,2.9726918599,2.34611800552,1.93906602534,2.11039840315,nan,2.92856477951,4.62471963621,1.87592246826,nan,8.78568456843,2.45725355624,6.38378714176,1.91970894053,1.4554079739,2.4247102525,3.28108759185,1.61416271163,3.80495361192,2.0258160248,1.72933580481,1.73288844506,3.16957034974,2.07496780386,3.15468197165
3.01974994901,3.1971919739,1.92934212338,2.31180847546,2.70235875731,6.49103987522,4.03245563529,2.36659646076,1.94715141424,1.9562799253,nan,2.99260127785,4.87076195345,1.85340636329,nan,8.26866314922,2.30133474155,6.39910234735,1.96345272168,1.47996061242,2.45621808523,2.92361284473,1.55115287256,3.61870033226,1.97044504,1.60627273646,1.63692230718,3.51627220867,1.98087077357,3.31223100797
3.06732503066,3.0410151325,1.57478795202,2.234207688,2.4938019753,6.61690749021,5.0739071623,2.33125342039,1.88252712319,1.74079062115,nan,2.74172733473,4.55736722066,1.91482628693,nan,7.94826370451,2.125482496,6.32128611168,1.898905266,1.48383353604,2.59076099557,2.77491070576,1.73827322835,3.45702007178,2.04177425942,1.61676266256,1.6072559661,3.27021821071,1.78880184571,3.41664177247
3.00872340452,3.08561964355,1.63177765314,2.24648428595,2.28984849986,6.8045419413,5.0186991072,2.33911825341,1.84893691084,1.87617596204,nan,2.74009628584,4.95710221333,1.97411595308,nan,7.05302717072,2.13387973212,6.49855478184,2.01236485604,1.39940036102,2.57823628416,2.61665020437,1.83735138913,3.7063401866,1.72683077147,1.64004266503,1.40460632046,3.30933020181,1.5306387016,3.31899518717
2.93192488831,2.75655470793,1.45670425844,2.02292903752,2.17868179477,6.83418817743,4.82615208058,2.32770065095,1.83981928099,1.90994167117,nan,2.83875340002,4.86556700381,2.15366491492,nan,6.71528129566,2.29873361721,6.32144906185,2.12164515609,1.33404461996,2.67526329679,2.62905268955,1.98679322284,3.96770867465,1.70743303666,1.56606355283,1.52394840644,3.15106108598,1.48495419543,3.42585727549
3.05839789243,2.45503717169,2.06759559056,1.79346420573,2.25497509845,7.00856847429,4.87025404676,2.28214790227,1.89882624328,2.08261566679,nan,2.82470244814,4.65720254715,1.96625715507,nan,6.95799444026,2.3444686098,5.76702816755,1.95088108202,1.18741136011,2.72757542577,2.62353481817,2.04276313723,3.81873873482,1.93227491015,1.56159725084,1.48702430331,3.33567008415,1.52630023602,3.48353057776
3.13526536415,2.53977588457,2.08408139094,1.81484262878,2.41035210227,6.64932871979,4.75744259808,2.4845825849,1.94699886763,2.07795581408,nan,2.59688126336,4.19652750933,1.89548876463,nan,6.653553694,2.28771750964,5.86569872868,1.92791431795,1.21295596239,2.86021329768,2.51908158006,1.95322068133,3.42100046229,1.99312610596,1.57990260699,1.56939857319,3.26734919135,1.68190716469,3.03495471222
2.92983894846,2.29172618954,2.05356719971,1.94155894822,2.41958344381,6.45900265614,3.80976194986,2.42220040284,1.95611567555,2.16808497998,nan,2.48837085012,4.27231517373,2.01192792156,nan,7.23507184204,2.15833032151,5.86057208567,1.71339319536,1.1924952416,2.78102846861,2.5816187068,1.97975055971,3.48221047125,2.07789816954,1.60593575458,1.50887651172,3.04447840062,1.80267735919,2.91084745135
2.95949712752,2.11207758959,2.43652080436,1.86983580442,2.54356786642,6.59038702781,3.68738299323,2.3418247132,1.88609168961,2.40097102875,nan,2.58447128206,4.0098271395,2.030004519,nan,7.30320170938,2.42327392791,6.38620125472,1.71511410341,1.15520151011,2.81746531843,2.79852619813,1.92205538555,3.31080404871,2.13321246584,1.65310563537,1.48841864628,3.33370544052,1.93756906967,3.11436564825
3.03788781496,2.31132618643,2.49580861263,1.94560025071,2.66223101109,6.78715260733,3.79730601777,2.31389788406,1.98428258519,2.71905042163,2.00331422867,2.57413117682,3.97935572971,1.97548885309,nan,6.47787168527,2.47772510665,5.86205994398,1.68599296702,1.2838960726,2.92809050703,2.76668576608,2.01928082896,3.0422857245,2.16894469599,1.74200786827,1.54661560377,3.35181906503,2.02042253471,3.13401674307
3.39929280138,2.48709058152,1.80366236028,1.99522143128,2.70478178006,6.35645386784,3.97893552754,2.51795371253,2.05526041571,2.81472249925,1.95674885317,2.63837507455,3.88768796363,1.99648390041,nan,6.68477296467,2.27715882203,6.49112521242,1.64176813991,1.33272011232,3.10549080399,2.94725897831,1.91667889836,2.33788029304,2.51898677785,1.78414395589,1.40005895614,3.29796003059,2.11416667804,3.12154511478
3.41687739821,2.44224736786,1.73494225049,2.06424271098,2.71976204803,6.49115158932,3.92387235026,2.29159131909,2.01639084805,2.67285628661,1.87247328909,2.65200693298,3.91481901293,2.04177085954,nan,7.26355672297,2.15684509692,7.01250903868,1.70647318398,1.32595064753,3.11511652878,2.89603298101,1.966023438,2.35536552712,2.60371753003,1.67208101952,1.39607758092,3.36358899485,2.04898417754,3.42554048064
3.45160219976,2.66846475145,1.69179848892,2.09785260941,2.72846760129,6.51528035792,3.92359590003,2.20825675885,1.93036992586,2.65738894186,1.86289070117,2.76445489405,3.90124507227,2.07496754868,nan,6.92950735365,2.31275987326,7.87726315736,1.7427884966,1.29645586825,3.10745411866,2.55724109393,2.08065754297,2.37308331883,2.69765382402,1.6998066882,1.57224409402,3.6128978563,2.3483463694,3.27151852989
3.3984161308,2.7409045108,1.61256951733,2.16239711446,2.65686215577,6.56216542517,3.81779376541,2.16208468199,2.05987518985,2.73164989435,1.93886386029,2.76445489405,3.90925786997,2.06218741128,nan,7.61213074605,2.47094025419,8.15908042546,1.75916016682,1.40259864704,3.17965323853,2.84936317465,2.15448714985,2.40636304216,2.8921130796,1.63774462085,1.77433313851,3.46663718461,2.30937432844,3.23874929361
3.2404350611,3.10579188968,1.45722007361,2.47425247764,2.43008096658,6.69781298113,3.80305218401,2.25406494796,2.22691518812,2.73015848922,1.83467673019,2.75882835888,4.19236251758,1.936541937,6.77037117171,7.29936953593,2.25168412701,nan,1.7264961716,1.32197711994,3.33699130183,2.52179180052,2.30089416773,1.97758317848,2.90099247115,1.64804406847,1.84838136179,3.38266131541,2.23581166807,3.19160838318
3.08114127079,3.48694626163,1.50506752363,2.63952536267,2.37737489017,6.61042478134,3.17676559505,2.17800076148,2.2213526001,2.82214937824,2.01185617367,2.6992685767,4.49288156971,1.99447020412,6.50127874177,7.81209734201,2.38676692434,nan,1.68212732463,1.20386240378,3.34984922571,2.56015608028,2.16796102251,2.18836695551,2.89892713099,1.70646723139,1.99518554836,3.27344991483,2.26931487823,3.22102743919
3.17003355754,3.53587482928,1.40055370022,2.56189725212,2.48253408738,6.15661869954,2.98913663975,1.93206513717,2.3085928474,2.84196960952,2.37062220203,2.8098377866,4.42359696571,1.73382057136,6.52431369008,7.31360455628,2.35083780316,7.91586771202,1.61153165535,1.31598321513,3.33909669493,2.47863155385,2.21708655584,2.40268131154,3.07172943605,1.81904963207,2.11909089963,3.41076225801,2.45358095332,3.18694820746
3.08239841773,3.6786161847,1.40044241844,2.62693476926,2.54265149313,5.81547359542,2.8982648018,2.02914536997,2.36610863119,2.73110080462,2.39316674778,2.79493005891,4.46567916828,1.68874081011,5.98919545392,7.65096449708,2.36462935438,nan,1.85281250781,1.46833764172,4.13874788364,2.38427194587,2.24150842009,2.47276140434,3.36846063393,1.77591918551,1.90368397159,3.50532481998,2.45518728322,3.03009583635
2.99476706162,3.96348869223,1.4106595032,2.78508230119,2.52711453594,5.73839697845,2.95926104734,2.07810612434,2.43433566206,2.82259836052,2.31331768191,2.63740923078,4.40663041191,nan,5.94868771463,7.56689805973,2.13245776377,8.03909733051,1.79401160062,1.43354849952,4.09907288214,2.50672403823,2.35138742636,2.56543303056,3.31995208608,1.81087129055,1.93333443014,3.34246852605,2.67411807535,3.09042944349
2.99737912533,4.10610920713,1.58790721579,2.5581216933,2.38226514225,5.23691562614,3.05187651247,2.10430891704,2.35721265758,2.80193571587,2.46230469022,2.78879672814,4.39504052232,nan,5.98693228198,7.96511263237,2.15150574019,7.47333245615,1.84960302286,1.26813263656,3.97902920663,2.06727535648,2.26384070434,2.7836006498,3.39936112989,1.79930724748,2.04730692309,3.44399846863,2.73540062575,3.22464784191
3.15863151814,3.82709199582,1.50174999778,2.51381100598,2.31674560618,4.72475165052,3.19558001538,2.36289098717,2.23473802969,2.82956499764,2.34982005311,2.88526930649,4.15805927353,nan,5.49375757341,8.02615650361,1.91516434614,8.19641553942,1.99937648051,1.21027586103,3.87350241457,2.12818094907,2.48321157126,2.91443154607,3.19923927718,1.7479046147,1.87354520032,3.36685701552,2.83089720044,3.43718034428
3.30248252367,3.85849704035,1.46056401353,2.24877876789,2.39509575939,4.6052281688,3.36590178626,3.33753557596,2.17623483076,2.71217113121,2.32804996324,2.6434966394,3.76674322736,nan,5.68504319853,8.25655274043,2.1017844302,8.13493004254,2.25601342827,1.21732786261,3.71834039844,2.05220957898,2.53652680674,3.02787617095,3.19333084304,1.85382782808,1.90742466194,3.21309939738,2.7973878155,3.53852181865
3.28442121256,3.55510222836,1.38815268853,2.25125999207,2.43855059155,4.52624961677,3.52182514705,3.20383933116,2.1428708271,2.64591808766,2.17128780696,2.5420835965,3.61434026358,1.49918209998,5.7088705485,7.95342898584,2.26588792282,7.59027659824,2.45441944078,1.13665918489,2.94354392802,2.01736764137,2.41465749273,2.85560271268,2.95410077263,1.84267097292,2.20378196441,3.10188934018,2.83047012239,3.51647427961
3.18663100142,3.32349872613,1.42259058378,2.24777015929,2.3212727974,4.32649652684,3.5464202118,3.16158184962,2.09767669241,2.57893485712,2.11992088247,2.60735287195,3.55981954532,nan,5.7088705485,7.9733988981,2.30999313225,7.13083696712,2.3393511289,1.18292821715,2.87313974315,1.62463909804,2.37740278118,3.22738070703,3.18952942579,1.93624342366,2.27372699898,3.14021508925,2.75642795529,3.66994935865
3.47841954004,3.68191276003,1.45772372782,1.96226097705,2.46317824264,4.39504684812,3.4423907535,3.19757533391,2.26209102785,2.36572046493,2.12523808642,2.49862440112,4.08394623532,nan,5.48652563745,7.63774490294,2.42438434052,6.4675735483,2.4404790789,1.29807306838,2.86082074532,1.56452395916,2.15959555121,3.29588269587,3.21310323652,1.95832413697,2.24923200303,2.95507070192,2.62517292158,3.68458609975
